university_id,university_name,country,region,year,subject_area,total_students,international_students,academic_staff,student_faculty_ratio,international_student_pct,publications_count,citations_count,academic_reputation_score,employer_reputation_score,faculty_student_score,citations_per_faculty,intl_faculty_ratio,sustainability_score,employment_outcomes_score,the_teaching_score,the_research_environment,the_research_quality,the_industry_score,the_international_outlook,raw_overall_score,source_qs,source_the,rank
UNIV_751433,University of Gothenburg 4,China,Asia,2020,Arts & Humanities,40706,6065,2212,19.2,13.2,2145,6864,61.0,62.8,46.2,15.0,16.5,68.2,60.8,54,58.9,20.0,55.4,19.8,65.9,QS World University Rankings,Times Higher Education World University Rankings,938
UNIV_751433,University of Gothenburg 4,China,Asia,2021,Arts & Humanities,40706,6065,2212,18.9,13.5,1811,6066,61.5,62.3,47.1,15.0,16.9,57.8,59.1,54,59.0,20.0,69.4,20.2,66.5,QS World University Rankings,Times Higher Education World University Rankings,965
UNIV_751433,University of Gothenburg 4,China,Asia,2022,Arts & Humanities,40706,6065,2212,18.8,13.7,1256,4396,63.6,62.2,47.4,15.0,17.1,61.2,60.1,56,62.8,20.0,41.2,20.5,68.7,QS World University Rankings,Times Higher Education World University Rankings,905
UNIV_751433,University of Gothenburg 4,China,Asia,2023,Arts & Humanities,40706,6065,2212,18.5,14.3,2291,8362,63.6,60.6,48.2,15.0,17.9,62.0,61.0,56,61.4,20.0,59.2,21.5,68.7,QS World University Rankings,Times Higher Education World University Rankings,959
UNIV_751433,University of Gothenburg 4,China,Asia,2024,Arts & Humanities,40706,6065,2212,18.3,15.0,3887,14770,64.6,66.9,48.8,15.0,18.8,61.5,63.9,57,61.5,20.0,83.5,22.5,69.8,QS World University Rankings,Times Higher Education World University Rankings,952
UNIV_743889,Stuttgart University of Humanities,Mexico,North America,2020,Natural Sciences,11970,2980,684,17.9,23.1,1522,4870,67.5,69.4,49.9,15.0,28.9,57.0,67.9,59,67.2,20.0,88.9,34.7,66.2,QS World University Rankings,Times Higher Education World University Rankings,920
UNIV_743889,Stuttgart University of Humanities,Mexico,North America,2021,Natural Sciences,11970,2980,684,18.0,23.4,1673,5604,68.0,65.6,49.6,15.0,29.2,66.6,59.1,59,64.0,20.0,79.4,35.1,66.7,QS World University Rankings,Times Higher Education World University Rankings,954
UNIV_743889,Stuttgart University of Humanities,Mexico,North America,2022,Natural Sciences,11970,2980,684,18.0,24.1,2351,8228,68.3,64.5,49.6,21.7,30.1,64.4,60.6,59,69.5,20.6,66.1,36.2,67.1,QS World University Rankings,Times Higher Education World University Rankings,984
UNIV_743889,Stuttgart University of Humanities,Mexico,North America,2023,Natural Sciences,11970,2980,684,17.7,24.7,2610,9526,70.3,69.2,50.4,25.1,30.9,68.5,65.0,60,70.9,23.8,74.2,37.0,69.0,QS World University Rankings,Times Higher Education World University Rankings,940
UNIV_743889,Stuttgart University of Humanities,Mexico,North America,2024,Natural Sciences,11970,2980,684,17.6,25.0,2569,9762,71.0,66.8,50.7,25.7,31.2,67.6,64.1,61,66.9,24.4,57.7,37.5,69.7,QS World University Rankings,Times Higher Education World University Rankings,963
UNIV_346191,Bologna Central University 2,United States,North America,2020,Social Sciences & Management,15076,5261,633,24.5,33.0,3999,12796,66.4,67.0,31.4,36.4,41.2,60.1,60.3,49,63.6,34.6,81.5,49.5,65.2,QS World University Rankings,Times Higher Education World University Rankings,970
UNIV_346191,Bologna Central University 2,United States,North America,2021,Social Sciences & Management,15076,5261,633,24.2,34.0,5389,18053,68.4,69.4,32.2,51.3,42.5,57.6,63.0,50,65.9,48.7,71.5,51.0,67.2,QS World University Rankings,Times Higher Education World University Rankings,921
UNIV_346191,Bologna Central University 2,United States,North America,2022,Social Sciences & Management,15076,5261,633,24.2,33.9,6422,22477,69.1,70.3,32.2,63.9,42.4,64.7,66.9,51,68.4,60.7,89.5,50.8,67.8,QS World University Rankings,Times Higher Education World University Rankings,951
UNIV_346191,Bologna Central University 2,United States,North America,2023,Social Sciences & Management,15076,5261,633,24.1,34.7,6558,23936,70.6,70.3,32.5,68.1,43.4,69.3,68.1,52,67.5,64.7,72.0,52.1,69.3,QS World University Rankings,Times Higher Education World University Rankings,926
UNIV_346191,Bologna Central University 2,United States,North America,2024,Social Sciences & Management,15076,5261,633,23.8,34.8,5470,20786,70.7,71.5,33.4,59.1,43.5,60.3,71.5,52,66.5,56.1,88.9,52.2,69.4,QS World University Rankings,Times Higher Education World University Rankings,976
UNIV_963909,Metropolitan Daejeon University,Canada,North America,2020,Life Sciences & Medicine,10472,2261,491,22.0,19.8,1093,3497,68.4,70.1,38.4,15.0,24.8,63.1,68.7,53,68.0,20.0,88.3,29.7,65.8,QS World University Rankings,Times Higher Education World University Rankings,946
UNIV_963909,Metropolitan Daejeon University,Canada,North America,2021,Life Sciences & Medicine,10472,2261,491,21.8,20.4,638,2137,68.7,71.2,39.0,15.0,25.5,65.1,71.0,54,65.1,20.0,80.0,30.6,66.1,QS World University Rankings,Times Higher Education World University Rankings,982
UNIV_963909,Metropolitan Daejeon University,Canada,North America,2022,Life Sciences & Medicine,10472,2261,491,21.7,20.8,1179,4126,70.2,70.4,39.2,15.1,26.0,59.0,71.3,55,66.8,20.0,81.7,31.2,67.5,QS World University Rankings,Times Higher Education World University Rankings,967
UNIV_963909,Metropolitan Daejeon University,Canada,North America,2023,Life Sciences & Medicine,10472,2261,491,21.4,20.7,371,1354,71.7,70.2,40.1,15.0,25.9,60.7,69.9,56,72.9,20.0,84.4,31.0,69.0,QS World University Rankings,Times Higher Education World University Rankings,940
UNIV_963909,Metropolitan Daejeon University,Canada,North America,2024,Life Sciences & Medicine,10472,2261,491,21.4,21.5,413,1569,72.8,72.2,40.1,15.0,26.9,73.2,69.3,56,71.9,20.0,52.7,32.2,70.0,QS World University Rankings,Times Higher Education World University Rankings,939
UNIV_087822,Shanghai University of Business and Economics,Canada,North America,2020,Natural Sciences,20567,5655,875,24.0,26.0,780,2496,67.9,65.3,32.8,15.0,32.5,56.7,63.3,50,65.6,20.0,60.9,39.0,66.0,QS World University Rankings,Times Higher Education World University Rankings,934
UNIV_087822,Shanghai University of Business and Economics,Canada,North America,2021,Natural Sciences,20567,5655,875,23.9,26.5,1248,4180,68.7,67.2,33.1,15.0,33.1,67.8,64.3,51,67.5,20.0,94.4,39.8,66.8,QS World University Rankings,Times Higher Education World University Rankings,949
UNIV_087822,Shanghai University of Business and Economics,Canada,North America,2022,Natural Sciences,20567,5655,875,23.9,26.4,650,2275,70.8,68.6,33.1,15.0,33.0,62.6,63.5,52,71.5,20.0,79.5,39.6,68.8,QS World University Rankings,Times Higher Education World University Rankings,898
UNIV_087822,Shanghai University of Business and Economics,Canada,North America,2023,Natural Sciences,20567,5655,875,23.6,27.0,486,1773,70.9,72.4,33.9,15.0,33.8,66.9,73.5,52,71.5,20.0,58.7,40.5,68.9,QS World University Rankings,Times Higher Education World University Rankings,946
UNIV_087822,Shanghai University of Business and Economics,Canada,North America,2024,Natural Sciences,20567,5655,875,23.3,27.5,440,1672,72.9,75.1,34.8,15.0,34.4,65.9,73.0,54,72.6,20.0,41.0,41.2,70.8,QS World University Rankings,Times Higher Education World University Rankings,909
UNIV_376537,University of Calgary 2,India,Asia,2020,Arts & Humanities,29864,6540,1832,16.9,20.2,2607,8342,65.2,62.8,52.7,15.0,25.2,61.9,59.5,59,65.0,20.0,54.3,30.3,66.1,QS World University Rankings,Times Higher Education World University Rankings,925
UNIV_376537,University of Calgary 2,India,Asia,2021,Arts & Humanities,29864,6540,1832,16.8,20.4,1329,4452,65.9,61.0,53.0,15.0,25.5,67.6,55.4,59,63.7,20.0,41.2,30.6,66.8,QS World University Rankings,Times Higher Education World University Rankings,949
UNIV_376537,University of Calgary 2,India,Asia,2022,Arts & Humanities,29864,6540,1832,16.5,21.1,1621,5673,67.1,66.9,53.8,15.0,26.4,59.0,61.4,60,67.6,20.0,51.1,31.7,68.0,QS World University Rankings,Times Higher Education World University Rankings,937
UNIV_376537,University of Calgary 2,India,Asia,2023,Arts & Humanities,29864,6540,1832,16.5,21.6,1116,4073,67.6,65.9,53.8,15.0,27.0,65.7,62.5,61,67.6,20.0,81.5,32.4,68.4,QS World University Rankings,Times Higher Education World University Rankings,973
UNIV_376537,University of Calgary 2,India,Asia,2024,Arts & Humanities,29864,6540,1832,16.3,22.2,1687,6410,69.4,64.1,54.4,15.0,27.8,68.9,58.5,62,68.3,20.0,79.7,33.3,70.3,QS World University Rankings,Times Higher Education World University Rankings,928
UNIV_416407,Padua International University,Japan,Asia,2020,Social Sciences & Management,23062,4520,1527,15.8,17.9,2320,7424,62.4,63.7,55.8,15.0,22.4,66.3,62.5,59,61.7,20.0,90.7,26.8,65.9,QS World University Rankings,Times Higher Education World University Rankings,938
UNIV_416407,Padua International University,Japan,Asia,2021,Social Sciences & Management,23062,4520,1527,15.6,18.1,663,2221,63.3,61.9,56.3,15.0,22.6,68.2,62.0,60,60.4,20.0,49.5,27.2,66.9,QS World University Rankings,Times Higher Education World University Rankings,942
UNIV_416407,Padua International University,Japan,Asia,2022,Social Sciences & Management,23062,4520,1527,15.5,18.8,1284,4494,64.3,62.9,56.6,15.0,23.5,,64.1,60,63.1,20.0,47.5,28.2,68.0,QS World University Rankings,Times Higher Education World University Rankings,937
UNIV_416407,Padua International University,Japan,Asia,2023,Social Sciences & Management,23062,4520,1527,15.4,18.9,559,2040,65.1,62.0,56.9,15.0,23.6,68.1,57.3,61,62.5,20.0,94.2,28.3,68.8,QS World University Rankings,Times Higher Education World University Rankings,952
UNIV_416407,Padua International University,Japan,Asia,2024,Social Sciences & Management,23062,4520,1527,15.1,19.4,1766,6710,66.1,63.6,57.7,15.0,24.2,70.1,61.9,62,64.0,20.0,81.2,29.1,69.8,QS World University Rankings,Times Higher Education World University Rankings,952
UNIV_053004,University of Nanjing 3,United States,North America,2020,Social Sciences & Management,39957,11547,1604,25.5,26.9,785,2512,62.6,63.7,28.6,15.0,33.6,65.9,62.6,46,62.9,20.0,87.4,40.3,66.1,QS World University Rankings,Times Higher Education World University Rankings,925
UNIV_053004,University of Nanjing 3,United States,North America,2021,Social Sciences & Management,39957,11547,1604,25.4,27.6,267,894,63.1,59.5,28.9,15.0,34.5,59.5,59.2,46,61.1,20.0,62.0,41.4,66.7,QS World University Rankings,Times Higher Education World University Rankings,954
UNIV_053004,University of Nanjing 3,United States,North America,2022,Social Sciences & Management,39957,11547,1604,25.2,27.9,-266,-931,64.4,62.1,29.4,15.0,34.9,63.4,55.9,47,65.1,20.0,86.8,41.8,68.0,QS World University Rankings,Times Higher Education World University Rankings,937
UNIV_053004,University of Nanjing 3,United States,North America,2023,Social Sciences & Management,39957,11547,1604,25.1,28.5,559,2040,65.1,67.4,29.7,15.0,35.6,68.3,65.8,47,65.3,20.0,53.5,42.8,68.8,QS World University Rankings,Times Higher Education World University Rankings,952
UNIV_053004,University of Nanjing 3,United States,North America,2024,Social Sciences & Management,39957,11547,1604,25.0,28.9,87,330,66.7,64.1,30.0,15.0,36.1,62.1,59.8,48,64.3,20.0,74.7,43.3,70.4,QS World University Rankings,Times Higher Education World University Rankings,924
UNIV_394426,University of Paris 3,United States,North America,2020,Engineering & Technology,37457,11237,2003,19.2,28.0,703,2249,68.5,66.9,46.2,15.0,35.0,67.0,61.0,57,69.1,20.0,67.3,42.0,65.6,QS World University Rankings,Times Higher Education World University Rankings,954
UNIV_394426,University of Paris 3,United States,North America,2021,Engineering & Technology,37457,11237,2003,19.2,28.8,1645,5510,69.5,64.6,46.2,15.0,36.0,63.5,60.1,58,67.6,20.0,64.7,43.2,66.5,QS World University Rankings,Times Higher Education World University Rankings,965
UNIV_394426,University of Paris 3,United States,North America,2022,Engineering & Technology,37457,11237,2003,19.0,29.3,1121,3923,70.8,69.3,46.8,15.0,36.6,63.2,70.5,59,71.2,20.0,91.7,44.0,67.8,QS World University Rankings,Times Higher Education World University Rankings,951
UNIV_394426,University of Paris 3,United States,North America,2023,Engineering & Technology,37457,11237,2003,18.9,29.4,2037,7435,71.9,74.2,47.1,15.0,36.8,62.3,67.7,60,68.7,20.0,74.8,44.1,68.9,QS World University Rankings,Times Higher Education World University Rankings,946
UNIV_394426,University of Paris 3,United States,North America,2024,Engineering & Technology,37457,11237,2003,18.8,29.7,1709,6494,72.9,71.0,47.4,15.0,37.1,66.3,66.9,60,69.0,20.0,67.1,44.5,69.8,QS World University Rankings,Times Higher Education World University Rankings,952
UNIV_198939,Catholic Brisbane University,United States,North America,2020,Arts & Humanities,36651,13340,1889,19.9,34.8,230,736,66.8,62.4,44.3,15.0,43.5,,62.9,56,63.8,20.0,41.2,52.2,65.6,QS World University Rankings,Times Higher Education World University Rankings,954
UNIV_198939,Catholic Brisbane University,United States,North America,2021,Arts & Humanities,36651,13340,1889,19.8,35.2,762,2552,68.4,70.3,44.6,15.0,44.0,57.9,70.7,56,68.0,20.0,70.5,52.8,67.1,QS World University Rankings,Times Higher Education World University Rankings,930
UNIV_198939,Catholic Brisbane University,United States,North America,2022,Arts & Humanities,36651,13340,1889,19.9,35.4,703,2460,69.4,69.8,44.3,15.0,44.2,63.9,64.5,57,70.3,20.0,90.9,53.1,68.1,QS World University Rankings,Times Higher Education World University Rankings,932
UNIV_198939,Catholic Brisbane University,United States,North America,2023,Arts & Humanities,36651,13340,1889,19.6,35.7,927,3383,70.4,65.6,45.1,15.0,44.6,72.4,63.8,58,66.3,20.0,88.5,53.6,69.1,QS World University Rankings,Times Higher Education World University Rankings,936
UNIV_198939,Catholic Brisbane University,United States,North America,2024,Arts & Humanities,36651,13340,1889,19.3,36.6,1252,4757,71.1,73.2,46.0,15.0,45.8,68.2,66.0,59,68.7,20.0,72.9,54.9,69.8,QS World University Rankings,Times Higher Education World University Rankings,952
UNIV_499472,Bengaluru Catholic University,United States,North America,2020,Life Sciences & Medicine,13476,3678,552,24.9,25.7,1201,3843,66.3,66.9,30.3,15.0,32.1,65.5,66.9,48,65.8,20.0,82.5,38.5,65.3,QS World University Rankings,Times Higher Education World University Rankings,967
UNIV_499472,Bengaluru Catholic University,United States,North America,2021,Life Sciences & Medicine,13476,3678,552,25.0,26.5,1889,6328,67.7,69.8,30.0,20.6,33.1,60.1,68.4,49,66.2,20.0,74.5,39.8,66.7,QS World University Rankings,Times Higher Education World University Rankings,954
UNIV_499472,Bengaluru Catholic University,United States,North America,2022,Life Sciences & Medicine,13476,3678,552,24.7,26.4,2285,7997,68.5,70.7,30.8,26.1,33.0,66.1,67.7,50,66.5,24.8,74.3,39.6,67.4,QS World University Rankings,Times Higher Education World University Rankings,971
UNIV_499472,Bengaluru Catholic University,United States,North America,2023,Life Sciences & Medicine,13476,3678,552,24.7,26.8,3184,11621,69.7,72.1,30.8,37.9,33.5,69.9,70.2,50,68.5,36.0,79.8,40.2,68.7,QS World University Rankings,Times Higher Education World University Rankings,959
UNIV_499472,Bengaluru Catholic University,United States,North America,2024,Life Sciences & Medicine,13476,3678,552,24.3,27.5,2042,7759,71.7,69.7,32.0,25.3,34.4,73.3,65.5,52,68.3,24.0,48.0,41.2,70.6,QS World University Rankings,Times Higher Education World University Rankings,917
UNIV_692745,Darwin University of Engineering,United States,North America,2020,Social Sciences & Management,22567,7040,1054,22.1,29.1,494,1580,63.8,59.5,38.1,15.0,36.4,66.0,54.3,51,61.9,20.0,94.8,43.7,65.8,QS World University Rankings,Times Higher Education World University Rankings,946
UNIV_692745,Darwin University of Engineering,United States,North America,2021,Social Sciences & Management,22567,7040,1054,21.7,29.8,911,3051,64.8,60.0,39.2,15.0,37.2,57.6,58.0,52,63.8,20.0,78.9,44.7,66.9,QS World University Rankings,Times Higher Education World University Rankings,942
UNIV_692745,Darwin University of Engineering,United States,North America,2022,Social Sciences & Management,22567,7040,1054,21.6,30.1,763,2670,65.9,65.0,39.5,15.0,37.6,67.4,66.2,53,65.1,20.0,87.4,45.2,68.0,QS World University Rankings,Times Higher Education World University Rankings,937
UNIV_692745,Darwin University of Engineering,United States,North America,2023,Social Sciences & Management,22567,7040,1054,21.6,30.9,355,1295,66.9,65.7,39.5,15.0,38.6,62.1,64.3,53,67.7,20.0,59.7,46.3,69.0,QS World University Rankings,Times Higher Education World University Rankings,940
UNIV_692745,Darwin University of Engineering,United States,North America,2024,Social Sciences & Management,22567,7040,1054,21.4,31.6,1597,6068,67.5,64.4,40.1,15.0,39.5,72.4,64.8,54,67.9,20.0,58.4,47.4,69.7,QS World University Rankings,Times Higher Education World University Rankings,963
UNIV_937731,Global Guangzhou University,United States,North America,2020,Engineering & Technology,31633,10090,1709,19.2,30.4,1086,3475,67.9,68.7,46.2,15.0,38.0,59.3,65.1,57,68.1,20.0,54.4,45.6,66.0,QS World University Rankings,Times Higher Education World University Rankings,934
